Year,Month,IncType,ParentPropertyType,NumFireDeaths,NumAllFireInjuries,IncGeo_BoroughName,IncGeo_WardName,IgnitionSource,ItemFirstIgnited,LocationFireStarted,ApplianceManufacturer,MainCauseModel,Date
2023,March,primary fire,purpose built flats/maisonettes,0,0,Brent,Roundwood,tumble dryer - standard,internal fittings,kitchen,,,2023-03-01
2023,March,primary fire,purpose built flats/maisonettes,0,0,Croydon,South croydon,tumble dryer - condensing,other item,kitchen,,,2023-03-01
2023,May,primary fire,purpose built flats/maisonettes,0,0,Richmond upon thames,St. margarets & north twickenham,,internal fittings,kitchen,Whirlpool,awoa6122,2023-05-01
2023,April,primary fire,purpose built flats/maisonettes,0,0,Camden,Frognal,tumble dryer - condensing,plastic - raw material only,kitchen,Indesit,idca8350bh(uk),2023-04-01
2023,May,primary fire,purpose built flats/maisonettes,0,0,Brent,Kilburn,fridge/freezer - freestanding,wiring insulation,kitchen,Beko,frost free a class,2023-05-01
2023,May,primary fire,purpose built flats/maisonettes,0,0,Southwark,Rotherhithe,,rubber - raw material only,kitchen,Currys essentials,c510wm14,2023-05-01
2023,June,primary fire,purpose built flats/maisonettes,0,0,Barnet,Garden suburb,dishwasher,,kitchen,Miele,g1272 scvi,2023-06-01
2023,June,primary fire,purpose built flats/maisonettes,0,0,Hackney,Clissold,tumble dryer - condensing,printed circuit board,airing/drying cupboard,Zanussi,zdc37200w,2023-06-01
2023,July,primary fire,purpose built flats/maisonettes,0,0,Haringey,Crouch end,,floor coverings,kitchen,Kenwood,k914wm16,2023-07-01
2023,July,primary fire,purpose built flats/maisonettes,0,0,Southwark,Peckham,tumble dryer - standard,clothing,kitchen,Logik,lvd7w18,2023-07-01
2023,August,primary fire,purpose built flats/maisonettes,0,0,Lewisham,Ladywell,,clothing,kitchen,,,2023-08-01
2023,July,primary fire,purpose built flats/maisonettes,0,0,Newham,Forest gate north,spin dryer,,kitchen,Hotpoint,first addition,2023-07-01
2023,July,primary fire,purpose built flats/maisonettes,0,0,Waltham forest,Hale end & highams park south,,plastic - raw material only,kitchen,Hotpoint,wmxtf842p,2023-07-01
2023,July,primary fire,purpose built flats/maisonettes,0,0,Croydon,Addiscombe west,,,kitchen,Bush,wmnb712ew,2023-07-01
2023,August,primary fire,purpose built flats/maisonettes,0,0,Barnet,Finchley church end,washer/dryer combined,,kitchen,Bosch,105000492,2023-08-01
2023,August,primary fire,purpose built flats/maisonettes,0,0,Lewisham,Forest hill,tumble dryer - condensing,printed circuit board,kitchen,John lewis,jltdh18,2023-08-01
2023,October,primary fire,purpose built flats/maisonettes,0,1,Hammersmith and fulham,Fulham reach,tumble dryer - condensing,wiring insulation,kitchen,Candy,,2023-10-01
2023,October,primary fire,purpose built flats/maisonettes,0,0,Tower hamlets,St. dunstan's,,unspecified internal fitting/part of structure,kitchen,Swan,sw15830b,2023-10-01
2023,October,primary fire,purpose built flats/maisonettes,0,4,Enfield,Southbury,dishwasher,,kitchen,,,2023-10-01
2023,October,primary fire,purpose built flats/maisonettes,0,1,Lewisham,Forest hill,tumble dryer - condensing,clothing,kitchen,Candy,smart pro,2023-10-01
2023,April,primary fire,converted flats/maisonettes,0,0,Westminster,Harrow road,,other furniture,kitchen,Smeg,wmi12c7,2023-04-01
2023,May,primary fire,converted flats/maisonettes,0,0,Lewisham,Rushey green,,internal fittings,kitchen,,xwde 861480xw,2023-05-01
2023,February,primary fire,purpose built flats/maisonettes,0,0,Lambeth,Vauxhall,dishwasher,other item,kitchen,Gaggenau,gm 965-11,2023-02-01
2023,February,primary fire,purpose built flats/maisonettes,0,0,Tower hamlets,Mile end,,,kitchen,Candy,cs 149tbbe-80,2023-02-01
2023,July,primary fire,converted flats/maisonettes,0,0,Islington,Barnsbury,,,kitchen,Indesit,,2023-07-01
2023,November,primary fire,purpose built flats/maisonettes,0,0,Hammersmith and fulham,Ravenscourt,,plastic - raw material only,kitchen,Indesit,ecowash,2023-11-01
2023,August,primary fire,converted flats/maisonettes,0,0,Kensington and chelsea,Redcliffe,washer/dryer combined,,kitchen,Eff,w5320x0gb,2023-08-01
2023,September,primary fire,converted flats/maisonettes,0,0,Westminster,Bayswater,,,kitchen,Bosch,wab28161gb/01,2023-09-01
2023,December,primary fire,purpose built flats/maisonettes,0,0,Southwark,Old kent road,tumble dryer - condensing,other textiles,kitchen,Beko,dtlce70051s,2023-12-01
2023,November,primary fire,purpose built flats/maisonettes,0,0,Ealing,Northolt west end,,clothing,kitchen,Currys essentials,c510wm18,2023-11-01
2023,November,primary fire,purpose built flats/maisonettes,0,0,Lewisham,Blackheath,dishwasher,plastic - raw material only,kitchen,Hoover,h-dish 500,2023-11-01
2023,October,primary fire,purpose built flats/maisonettes,0,0,Kingston upon thames,Tolworth,fridge/freezer - freestanding,wiring insulation,kitchen,Samsung,,2023-10-01
2023,October,primary fire,purpose built flats/maisonettes,0,0,Enfield,Bowes,tumble dryer - condensing,clothing,corridor/hall,Hoover,nd h10a2tce-80,2023-10-01
2023,October,primary fire,purpose built flats/maisonettes,0,0,Barnet,Edgware,washer/dryer combined,wiring insulation,kitchen,Samsung,wd90k5b10ow,2023-10-01
2023,November,primary fire,purpose built flats/maisonettes,0,0,Havering,Havering-atte-bower,,internal fittings,kitchen,Sharp,7.55957e+16,2023-11-01
2023,December,primary fire,purpose built flats/maisonettes,0,0,Merton,Pollards hill,,capacitor,kitchen,Indesit,iwde126,2023-12-01
2023,December,primary fire,purpose built flats/maisonettes,0,0,Merton,Abbey,,rubber - raw material only,kitchen,Beko,wm5100w,2023-12-01
2023,December,primary fire,purpose built flats/maisonettes,0,0,Islington,Bunhill,tumble dryer - standard,,airing/drying cupboard,Indesit,,2023-12-01
2023,December,primary fire,purpose built flats/maisonettes,0,0,Tower hamlets,Canary wharf,dishwasher,,kitchen,Indesit,ls12-dea601,2023-12-01
2023,December,primary fire,purpose built flats/maisonettes,0,0,Brent,Roundwood,fridge/freezer - freestanding,wiring insulation,kitchen,Hotpoint,hbnf55181wuki1,2023-12-01
2023,October,primary fire,purpose built flats/maisonettes,0,0,Wandsworth,Battersea park,,rubber - raw material only,kitchen,Hotpoint,nswm743ubsuk-n,2023-10-01
2023,March,primary fire,dwelling,0,0,Haringey,Hermitage & gardens,fridge/freezer - freestanding,foam - raw material only,living room,Argos,argcf100,2023-03-01
2023,December,primary fire,converted flats/maisonettes,0,0,Waltham forest,Hoe street,tumble dryer - standard,wiring insulation,corridor/hall,Hoover,h-dry 300,2023-12-01
2023,September,primary fire,converted flats/maisonettes,0,0,Hammersmith and fulham,Brook green,,foam - raw material only,kitchen,Hotpoint,1,2023-09-01
2023,October,primary fire,converted flats/maisonettes,0,0,Islington,Mildmay,,,kitchen,Beaumatic,905473801,2023-10-01
2023,March,primary fire,converted flats/maisonettes,0,0,Enfield,Winchmore hill,fridge/freezer - freestanding,wiring insulation,kitchen,,,2023-03-01
2023,July,primary fire,converted flats/maisonettes,0,0,Lewisham,Hither green,,rubber - raw material only,kitchen,Indesit,mod iwc 71252 eco k uk,2023-07-01
2023,August,primary fire,converted flats/maisonettes,0,1,Brent,Alperton,,plastic - raw material only,kitchen,,,2023-08-01
2023,September,primary fire,converted flats/maisonettes,0,0,Lambeth,Streatham st. leonard's,washer/dryer combined,internal fittings,kitchen,Cda,c1931in,2023-09-01
2023,January,primary fire,house in multiple occupation,0,0,Bromley,Kelsey & eden park,fridge/freezer - freestanding,other item,kitchen,Hotpoint,,2023-01-01
2023,May,primary fire,converted flats/maisonettes,0,0,Barnet,Hendon,,internal fittings,kitchen,,,2023-05-01
2023,March,primary fire,other residential,0,0,Westminster,Lancaster gate,fridge/freezer - freestanding,plastic - raw material only,store room,,,2023-03-01
2023,September,primary fire,food and drink,0,0,Kingston upon thames,Tolworth,fridge - integrated,plastic - raw material only,kitchen,,,2023-09-01
2023,April,primary fire,retail,0,0,Westminster,St. james's,freezer - freestanding,wiring insulation,shop floor/showroom/display hall,,,2023-04-01
2023,October,primary fire,food and drink,0,0,Hackney,Hoxton east & shoreditch,dishwasher,,kitchen,Meiko,dv80.2,2023-10-01
2023,February,primary fire,food and drink,0,2,Camden,Camden town,freezer - freestanding,plastic - raw material only,kitchen,,sf400g,2023-02-01
2023,December,primary fire,food and drink,0,0,Bromley,Hayes & coney hall,tumble dryer - standard,clothing,kitchen,Indesit,si 70,2023-12-01
2023,December,primary fire,food and drink,0,0,Barnet,Mill hill,dishwasher,wiring insulation,kitchen,Hobart,fxsw-10b,2023-12-01
2023,May,primary fire,food and drink,0,0,Croydon,Fairfield,fridge - integrated,other item,kitchen,,ps 300,2023-05-01
2023,February,primary fire,dwelling,0,0,Croydon,Sanderstead,,printed circuit board,kitchen,Hoover,vhd 146a,2023-02-01
2023,January,primary fire,dwelling,0,0,Harrow,Headstone,fridge/freezer - freestanding,plastic - raw material only,kitchen,Maytag,gz2626gekb,2023-01-01
2023,February,primary fire,dwelling,0,0,Bromley,Mottingham,tumble dryer - standard,,external structures,,,2023-02-01
2023,February,primary fire,dwelling,0,0,Harrow,Headstone,,other item,kitchen,Zanussi,lindo 100,2023-02-01
2023,February,primary fire,dwelling,0,0,Barnet,Garden suburb,dishwasher,,utility room,Lamona,17-803267-08,2023-02-01
2023,January,primary fire,dwelling,0,0,Newham,Royal albert,tumble dryer - condensing,,utility room,Indesit,,2023-01-01
2023,January,primary fire,dwelling,0,0,Islington,St. peter's & canalside,tumble dryer - condensing,clothing,kitchen,,,2023-01-01
2023,February,primary fire,dwelling,0,0,Southwark,South bermondsey,tumble dryer - condensing,wiring insulation,kitchen,Beko,dcu6130w,2023-02-01
2023,January,primary fire,dwelling,0,0,Haringey,White hart lane,,internal fittings,kitchen,,,2023-01-01
2023,August,primary fire,retail,0,0,Camden,Bloomsbury,tumble dryer - standard,,utility room,Candy,cs c10lf-80,2023-08-01
2023,March,primary fire,retail,0,0,Greenwich,Woolwich common,fridge - freestanding,plastic - raw material only,shop floor/showroom/display hall,,asos-sl 35 cm,2023-03-01
2023,June,primary fire,retail,0,0,Southwark,Faraday,fridge - freestanding,wiring insulation,shop floor/showroom/display hall,,,2023-06-01
2023,July,primary fire,retail,0,0,Camden,Haverstock,,wiring insulation,kitchen,Candy,csoec9tg-80,2023-07-01
2023,July,primary fire,retail,0,0,Ealing,Walpole,tumble dryer - standard,bedding,utility room,,,2023-07-01
2023,July,primary fire,dwelling,0,0,Redbridge,South woodford,dishwasher,other furniture,kitchen,Bosch,provided to fit,2023-07-01
2023,July,primary fire,dwelling,0,0,Kingston upon thames,Tolworth,dishwasher,printed circuit board,kitchen,Hotpoint,aquarius,2023-07-01
2023,August,primary fire,dwelling,0,0,Sutton,South beddington & roundshaw,tumble dryer - standard,wiring insulation,"under stairs (enclosed, storage area)",Hoover,aqua vision,2023-08-01
2023,August,primary fire,dwelling,0,1,Bexley,Sidcup,tumble dryer - condensing,external fittings,utility room,Candy,,2023-08-01
2023,July,primary fire,dwelling,0,0,Harrow,Harrow weald,dishwasher,wiring insulation,kitchen,Whirlpool,du920qewdb4,2023-07-01
2023,July,primary fire,dwelling,0,0,Lewisham,Deptford,,other item,kitchen,Hotpoint,wmxtf 942p,2023-07-01
2023,June,primary fire,dwelling,0,0,Kingston upon thames,Tolworth,,,kitchen,,,2023-06-01
2023,August,primary fire,dwelling,0,0,Hillingdon,Belmore,tumble dryer - standard,other item,kitchen,Beko,dtikp71131w,2023-08-01
2023,August,primary fire,dwelling,0,0,Sutton,North cheam,freezer - freestanding,printed circuit board,garage,,,2023-08-01
2023,September,primary fire,dwelling,0,0,Merton,Lavender fields,,,kitchen,Indesit,iwsc61251,2023-09-01
2023,August,primary fire,dwelling,0,0,Redbridge,Cranbrook,fridge/freezer - freestanding,wiring insulation,kitchen,Hotpoint,uw8 f2c xb uk 2,2023-08-01
2023,October,primary fire,dwelling,0,0,Newham,Stratford olympic park,washer/dryer combined,clothing,kitchen,Hotpoint,wdl5290p,2023-10-01
2023,November,primary fire,dwelling,0,0,Bexley,East wickham,,wiring insulation,kitchen,Hotpoint,wmd740,2023-11-01
2023,October,primary fire,dwelling,0,0,Lewisham,Crofton park,washer/dryer combined,capacitor,"under stairs (enclosed, storage area)",Samsung,samsung,2023-10-01
2023,April,primary fire,dwelling,0,0,Kingston upon thames,Chessington south & malden rushett,,wiring insulation,kitchen,Akai,,2023-04-01
2023,April,primary fire,dwelling,0,0,Greenwich,Kidbrooke park,tumble dryer - standard,,utility room,Hotpoint,fetc70bpuk,2023-04-01
2023,March,primary fire,dwelling,0,0,Lewisham,Blackheath,tumble dryer - condensing,,kitchen,Beko,dtkce80021w,2023-03-01
2023,February,primary fire,dwelling,0,0,Havering,Cranham,,wiring insulation,kitchen,Bosch,wf02466gb/01,2023-02-01
2023,March,primary fire,dwelling,0,0,Southwark,Nunhead & queen's road,,,,Samsung,ww90ta046ae,2023-03-01
2023,March,primary fire,dwelling,0,0,Hillingdon,West drayton,,rubber - raw material only,kitchen,Bush,wmdfx714w,2023-03-01
2023,March,primary fire,dwelling,0,0,Ealing,Central greenford,dishwasher,plastic - raw material only,kitchen,,,2023-03-01
2023,March,primary fire,dwelling,0,0,Havering,Heaton,,plastic - raw material only,kitchen,,,2023-03-01
2023,April,primary fire,dwelling,0,0,Hillingdon,Hillingdon east,,other item,kitchen,Samsung,ww90j5456mw,2023-04-01
2023,May,primary fire,dwelling,0,0,Enfield,Bush hill park,dishwasher,other item,kitchen,Bosch,dishwasher,2023-05-01
2023,June,primary fire,dwelling,0,0,Wandsworth,East putney,fridge/freezer - freestanding,wiring insulation,kitchen,Bush,,2023-06-01
2023,April,primary fire,dwelling,0,0,Hillingdon,West drayton,,wiring insulation,kitchen,Bosch,classi xx 1400 express,2023-04-01
2023,April,primary fire,dwelling,0,0,Havering,Gooshays,fridge/freezer - freestanding,other item,kitchen,Hotpoint,ffa90p,2023-04-01
2023,May,primary fire,dwelling,0,0,Havering,St. andrew's,tumble dryer - standard,other item,external structures,Indesit,,2023-05-01
2023,May,primary fire,dwelling,0,0,Wandsworth,Wandsworth town,,,utility room,Samsung,wf70f5e2w4w,2023-05-01
2023,May,primary fire,dwelling,0,0,Harrow,Hatch end,tumble dryer - condensing,printed circuit board,utility room,Hotpoint,aqce85213ue,2023-05-01
2023,May,primary fire,dwelling,0,0,Newham,Custom house,,clothing,kitchen,Swan,sw2080b,2023-05-01
2023,October,primary fire,dwelling,0,0,Waltham forest,Grove green,tumble dryer - standard,other furniture,kitchen,,,2023-10-01
2023,October,primary fire,dwelling,0,1,Barking and dagenham,Valence,tumble dryer - condensing,,kitchen,Indesit,idc8t3b(uk),2023-10-01
2023,October,primary fire,dwelling,0,1,Merton,Cannon hill,,wiring insulation,kitchen,,,2023-10-01
2023,October,primary fire,dwelling,0,0,Croydon,Waddon,,wiring insulation,kitchen,Bosch,serie 6,2023-10-01
2023,November,primary fire,dwelling,0,0,Greenwich,Blackheath westcombe,fridge/freezer - integrated,wiring insulation,kitchen,,,2023-11-01
2023,December,primary fire,dwelling,0,0,Newham,Royal albert,washer/dryer combined,,utility room,Lg,fwv686wte,2023-12-01
2023,December,primary fire,dwelling,0,0,Croydon,Norbury park,tumble dryer - condensing,,kitchen,Hotpoint,unknow.,2023-12-01
2023,December,primary fire,dwelling,0,0,Croydon,Norbury park,tumble dryer - condensing,wiring insulation,corridor/hall,Hotpoint,,2023-12-01
2023,November,primary fire,dwelling,0,0,Southwark,Rye lane,,wiring insulation,kitchen,Indesit,biwmil,2023-11-01
2023,September,primary fire,dwelling,0,0,Merton,Lower morden,tumble dryer - standard,other/unspecified furnishings,kitchen,,,2023-09-01
2023,September,primary fire,dwelling,0,0,Barnet,Brunswick park,fridge/freezer - freestanding,other furniture,kitchen,Samsung,443743cta00132x,2023-09-01
2023,April,primary fire,dwelling,0,0,Hackney,Hackney downs,,capacitor,kitchen,,,2023-04-01
2023,April,primary fire,dwelling,0,2,Newham,Plaistow south,fridge/freezer - freestanding,plastic - raw material only,kitchen,Beko,lg 920,2023-04-01
2023,March,primary fire,non residential,0,0,Ealing,Greenford broadway,tumble dryer - standard,internal fittings,external structures,Indesit,i1d80wuk,2023-03-01
2023,July,primary fire,non residential,0,0,Havering,Beam park,fridge/freezer - freestanding,rubber - raw material only,garage,Husky,hus-hm6,2023-07-01
2023,June,primary fire,education,0,0,Merton,Ravensbury,freezer - freestanding,plastic - raw material only,kitchen,Foster,a009216 eco pro g2,2023-06-01
2023,May,primary fire,entertainment and culture,0,0,Westminster,St. james's,tumble dryer - standard,wiring insulation,utility room,,,2023-05-01
2024,March,primary fire,dwelling,0,0,Waltham forest,Hale end & highams park south,tumble dryer - standard,clothing,utility room,Montpellier,mtd30p,2024-03-01
2024,March,primary fire,dwelling,0,0,Camden,Fortune green,,internal fittings,kitchen,,not found ,2024-03-01
2024,March,primary fire,dwelling,0,0,Havering,Mawneys,,plastic - raw material only,kitchen,Bosch,wist4141gb/54,2024-03-01
