Year,Month,IncType,ParentPropertyType,NumFireDeaths,NumAllFireInjuries,IncGeo_BoroughCode,IncGeo_BoroughName,IncGeo_WardCode,IncGeo_WardName,IgnitionSourcePower,IgnitionSource,ItemFirstIgnited,LocationFireStarted,ApplianceManufacturer,ApplianceManufacturerOther,MainCauseModel
2016,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000005,BRENT,E05013497,Barnhill,Electricity,Washer/Dryer combined,Internal Fittings,Kitchen,BOSCH,NULL,WVT13240GB
2016,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000033,WESTMINSTER,E05013799,Little Venice,Electricity,Fridge - Integrated,Rubber - raw material only,Kitchen,DE DIETRICH,NULL,RG8280
2016,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000032,WANDSWORTH,E05014022,Thamesfield,Electricity,Washing machine,Wiring insulation,Kitchen,WHIRLPOOL,NULL,x
2016,September,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,TOWER HAMLETS,E05009327,Mile End,Electricity,Spin dryer,Wiring insulation,Kitchen,WHITE KNIGHT,NULL,c44a78
2016,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000026,REDBRIDGE,E05011245,Hainault,Electricity,Washing machine,Rubber - raw material only,Airing/Drying cupboard,INDESIT,NULL,WII3UK
2016,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000010,ENFIELD,E05013692,Southgate,Electricity,Washing machine,Clothing,Kitchen,HOOVER,NULL,DYN 9124 DG
2016,August,Primary Fire,Purpose Built Flats/Maisonettes,0,1,E09000009,EALING,E05013533,Norwood Green,Electricity,Fridge/Freezer - Freestanding,Plastic - raw material only,Kitchen,BEKO,NULL,A Class
2016,September,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000012,HACKNEY,E05009383,SPRINGFIELD,Electricity,Dishwasher,Wiring insulation,Kitchen,HOTPOINT,NULL,Vasca
2016,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000018,HOUNSLOW,E05013614,Feltham West,Electricity,Washing machine,Internal Fittings,Kitchen,INDESIT,NULL,WIDL102
2016,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000022,LAMBETH,E05014111,Stockwell West & Larkhall,Electricity,Washing machine,Not known,Kitchen,INDESIT,NULL,innex
2016,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000009,EALING,E05013532,Northolt West End,Electricity,Tumble dryer - Condensing,Other item,Kitchen,HOOVER,NULL,DYC8813B
2016,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000031,WALTHAM FOREST,E05013887,Forest,Electricity,Washing machine,None,Airing/Drying cupboard,BOSCH,NULL,washing machine
2016,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000025,NEWHAM,E05013927,West Ham,Electricity,Washing machine,Plastic - raw material only,Kitchen,HOTPOINT,NULL,ultima
2016,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000032,WANDSWORTH,E05014010,Battersea Park,Electricity,Dishwasher,Wiring insulation,Kitchen,TOSHIBA,NULL,M44
2016,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000007,CAMDEN,E05013667,Primrose Hill,Electricity,Tumble dryer - Condensing,Rubber - raw material only,Kitchen,HOTPOINT,NULL,WD2IP 1ST EDITION 1000
2016,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000012,HACKNEY,E05009376,HOMERTON,Electricity,Tumble dryer - Condensing,Internal Fittings,Kitchen,INDESIT,NULL,IDC85
2016,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000004,BEXLEY,E05011232,Thamesmead East,Electricity,Fridge/Freezer - Freestanding,Other item,Kitchen,Other,Not Known,Not Known
2016,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000007,CAMDEN,E05013660,Haverstock,Electricity,Tumble dryer - Condensing,Clothing,Corridor/Hall,NULL,NULL,NULL
2016,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000032,WANDSWORTH,E05014028,Wandsworth Town,Electricity,Washing machine,Wiring insulation,Kitchen,NULL,NULL,NULL
2016,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000032,WANDSWORTH,E05014028,Wandsworth Town,Electricity,Washing machine,None,Kitchen,BEKO,NULL,WMA10W
2016,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000024,MERTON,E05013828,Wimbledon Park,Electricity,Dishwasher,Plastic - raw material only,Kitchen,HOTPOINT,NULL,AQUARIS
2016,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000013,HAMMERSMITH AND FULHAM,E05013744,Palace & Hurlingham,Electricity,Washing machine,Wiring insulation,Kitchen,BUSH,NULL,WM 1460TVE
2016,June,Primary Fire,Purpose Built Flats/Maisonettes,0,5,E09000019,ISLINGTON,E05013700,Caledonian,Electricity,Freezer - Freestanding,Other item,Kitchen,HOTPOINT,NULL,FZFM 171P
2016,February,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000029,SUTTON,E05013769,The Wrythe,Electricity,Washing machine,Wiring insulation,Kitchen,NULL,NULL,NULL
2016,February,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000013,HAMMERSMITH AND FULHAM,E05013745,Parsons Green & Sandford,Electricity,Tumble dryer - Condensing,Wiring insulation,Kitchen,HOTPOINT,NULL,not known
2016,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000032,WANDSWORTH,E05014029,West Hill,Electricity,Tumble dryer - Condensing,Wiring insulation,Kitchen,Other,Not Known,Not Known
2016,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000007,CAMDEN,E05013652,Belsize,Electricity,Washing machine,Wiring insulation,Kitchen,SIEMENS,NULL,SIWAMAT XLI 1240
2016,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000012,HACKNEY,E05009383,SPRINGFIELD,Electricity,Washing machine,Wiring insulation,Bathroom/Toilet,BEKO,NULL,WM5101W
2016,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,TOWER HAMLETS,E05009317,Bethnal Green,Electricity,Dishwasher,Plastic - raw material only,Kitchen,KENWOOD,NULL,KDW45X10
2016,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000028,SOUTHWARK,E05011112,Rotherhithe,Electricity,Washing machine,Clothing,Kitchen,NULL,NULL,NULL
2016,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000023,LEWISHAM,E05013722,Forest Hill,Electricity,Tumble dryer - Condensing,Other item,Kitchen,INDESIT,NULL,IS70lC
2016,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000008,CROYDON,E05011472,Norbury & Pollards Hill,Electricity,Tumble dryer - Condensing,Clothing,Utility room,NULL,NULL,NULL
2016,February,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000027,RICHMOND UPON THAMES,E05013778,Hampton,Electricity,Washing machine,Plastic - raw material only,Kitchen,SMEG,NULL,WDI 12C washing machine
2016,February,Primary Fire,Non Residential,0,0,E09000009,EALING,E05013526,Lady Margaret,Electricity,Tumble dryer - Condensing,Capacitor,Garage,CREDA,NULL,CREDA
2016,December,Primary Fire,Non Residential,0,0,E09000016,HAVERING,E05013970,Emerson Park,Electricity,Tumble dryer - Standard,Not known,Garage,HOOVER,NULL,Not known
2016,July,Primary Fire,Retail,0,0,E09000031,WALTHAM FOREST,E05013895,Lea Bridge,Electricity,Fridge - Freestanding,Wiring insulation,Other,FROST TECH LTD,NULL,SD 75/100 FG
2016,June,Primary Fire,Entertainment and culture,0,0,E09000033,WESTMINSTER,E05013805,Regent's Park,Electricity,Tumble dryer - Standard,Internal Fittings,Other,HOOVER,NULL,VHC580NC
2016,January,Primary Fire,Retail,0,0,E09000030,TOWER HAMLETS,E05009335,Weavers,Electricity,Fridge - Freestanding,Wiring insulation,Shop floor/Showroom/Display hall,Other,ARCABBOA INDUSTRIA DE FRIO,1100 CHV/V
2016,April,Primary Fire,Retail,0,0,E09000020,KENSINGTON AND CHELSEA,E05009398,NORLAND,Electricity,Tumble dryer - Condensing,Other textiles,Kitchen,NULL,NULL,NULL
2016,March,Primary Fire,Residential Home,0,0,E09000008,CROYDON,E05011478,Sanderstead,Electricity,Tumble dryer - Standard,Wiring insulation,Utility room,JLA,NULL,T20
2016,March,Primary Fire,Non Residential,0,0,E09000024,MERTON,E05013824,St. Helier,Electricity,Tumble dryer - Standard,Wiring insulation,Other,ZANUSSI,NULL,ZDE47200W
2016,June,Primary Fire,Non Residential,0,0,E09000010,ENFIELD,E05013680,Enfield Lock,Electricity,Tumble dryer - Standard,Plastic - raw material only,Other,ZANUSSI,NULL,not known
2016,October,Primary Fire,Outdoor structures,0,0,E09000005,BRENT,E05013515,Wembley Hill,Electricity,Washer/Dryer combined,Other item,Other,HOTPOINT,NULL,Not known
2016,September,Primary Fire,Dwelling,0,0,E09000006,BROMLEY,E05013997,Farnborough & Crofton,Electricity,Tumble dryer - Condensing,Clothing,Garage,HOTPOINT,NULL,vtd20p
2016,September,Primary Fire,Dwelling,0,1,E09000008,CROYDON,E05011486,Thornton Heath,Electricity,Fridge/Freezer - Freestanding,Wiring insulation,Living room,Other,UNKNOWN,UNKNOWN
2016,August,Primary Fire,Dwelling,0,1,E09000014,HARINGEY,E05013599,South Tottenham,Electricity,Tumble dryer - Standard,Clothing,Kitchen,ZANUSSI,NULL,TC7103W
2016,September,Primary Fire,Dwelling,0,0,E09000024,MERTON,E05013820,Merton Park,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,WHIRLPOOL,NULL,not known
2016,September,Primary Fire,Dwelling,0,0,E09000008,CROYDON,E05011488,West Thornton,Electricity,Washing machine,Plastic - raw material only,Kitchen,HOTPOINT,NULL,Aquarius
2016,September,Primary Fire,Dwelling,0,0,E09000015,HARROW,E05013545,Edgware,Electricity,Washing machine,Plastic - raw material only,Utility room,NULL,NULL,NULL
2016,September,Primary Fire,Dwelling,0,1,E09000023,LEWISHAM,E05013724,Hither Green,Electricity,Tumble dryer - Standard,Other item,Utility room,WHIRLPOOL,NULL,DXF
2016,October,Primary Fire,Dwelling,0,0,E09000008,CROYDON,E05011476,Purley & Woodcote,Electricity,Tumble dryer - Standard,Other textiles,Utility room,BOSCH,NULL,excel sp 601/51
2016,October,Primary Fire,Dwelling,0,1,E09000031,WALTHAM FOREST,E05013886,Endlebury,Electricity,Dishwasher,Wiring insulation,Kitchen,ZANUSSI,NULL,Unknown
2016,October,Primary Fire,Dwelling,0,0,E09000004,BEXLEY,E05011225,Erith,Electricity,Washing machine,Wiring insulation,Kitchen,INDESIT,NULL,innex
2016,October,Primary Fire,Dwelling,0,0,E09000013,HAMMERSMITH AND FULHAM,E05013749,Walham Green,Electricity,Dishwasher,Plastic - raw material only,Kitchen,HOTPOINT,NULL,aquarius
2016,August,Primary Fire,Dwelling,0,0,E09000016,HAVERING,E05013968,Cranham,Electricity,Washing machine,Internal Fittings,Kitchen,NULL,NULL,NULL
2016,December,Primary Fire,Dwelling,0,0,E09000023,LEWISHAM,E05013729,Perry Vale,Electricity,Dishwasher,Wiring insulation,Kitchen,HOTPOINT,NULL,FDF 784GR
2016,December,Primary Fire,Dwelling,0,0,E09000013,HAMMERSMITH AND FULHAM,E05013736,College Park & Old Oak,Electricity,Tumble dryer - Standard,Wiring insulation,Kitchen,BENDIX,NULL,deluxe
2016,November,Primary Fire,Dwelling,0,0,E09000014,HARINGEY,E05013602,Tottenham Hale,Electricity,Tumble dryer - Standard,Other item,Airing/Drying cupboard,WHITE KNIGHT,NULL,C37AW
2016,November,Primary Fire,Dwelling,0,0,E09000029,SUTTON,E05013758,Cheam,Electricity,Tumble dryer - Standard,Wiring insulation,Utility room,Other,Unknown,Unknown
2016,November,Primary Fire,Dwelling,0,0,E09000016,HAVERING,E05013970,Emerson Park,Electricity,Freezer - Freestanding,Plastic - raw material only,Kitchen,NULL,NULL,NULL
2016,October,Primary Fire,Dwelling,0,0,E09000003,BARNET,E05013638,Edgwarebury,Electricity,Washing machine,Plastic - raw material only,Bathroom/Toilet,BOSCH,NULL,Exxcel 1400
2016,October,Primary Fire,Dwelling,0,0,E09000032,WANDSWORTH,E05014021,Southfields,Electricity,Dishwasher,Internal Fittings,Kitchen,SMEG,NULL,unreadable
2016,October,Primary Fire,Dwelling,0,0,E09000028,SOUTHWARK,E05011097,Champion Hill,Electricity,Tumble dryer - Standard,Other textiles,Kitchen,INDESIT,NULL,IDV75
2016,October,Primary Fire,Dwelling,0,0,E09000027,RICHMOND UPON THAMES,E05013787,South Twickenham,Electricity,Tumble dryer - Standard,Other textiles,Utility room,INDESIT,NULL,IDC75(UK)
2016,December,Primary Fire,Dwelling,0,0,E09000003,BARNET,E05013642,Golders Green,Electricity,Tumble dryer - Condensing,Printed circuit board,Bedroom,Other,GAD,101
2016,November,Primary Fire,Dwelling,0,0,E09000017,HILLINGDON,E05013577,Ruislip,Electricity,Washing machine,Other/Unspecified furnishings,Kitchen,NULL,NULL,NULL
2016,November,Primary Fire,Dwelling,0,0,E09000005,BRENT,E05013511,Sudbury,Electricity,Washer/Dryer combined,Plastic - raw material only,Kitchen,MIELE,NULL,MRT 34- 606/2
2016,November,Primary Fire,Dwelling,0,0,E09000032,WANDSWORTH,E05014018,St. Mary's,Electricity,Fridge/Freezer - Freestanding,Other item,Kitchen,HOTPOINT,NULL,y133
2016,December,Primary Fire,Dwelling,0,0,E09000015,HARROW,E05013551,Kenton East,Electricity,Dishwasher,Internal Fittings,Kitchen,BOSCH,NULL,s10rib
2016,December,Primary Fire,Dwelling,0,0,E09000003,BARNET,E05013636,East Finchley,Electricity,Tumble dryer - Standard,Plastic - raw material only,Kitchen,ZANUSSI,NULL,Electronic
2016,December,Primary Fire,Dwelling,0,0,E09000008,CROYDON,E05011479,Selhurst,Electricity,Washing machine,Wiring insulation,Kitchen,BEKO,NULL,WM 5100s
2016,April,Primary Fire,Dwelling,0,0,E09000017,HILLINGDON,E05013564,Belmore,Electricity,Tumble dryer - Condensing,Internal Fittings,Kitchen,GRUNDIG,NULL,GTN 38240 GCW
2016,June,Primary Fire,Dwelling,0,0,E09000003,BARNET,E05013639,Finchley Church End,Electricity,Fridge/Freezer - Freestanding,Capacitor,Garage,ZANUSSI,NULL,Fridge freezer
2016,May,Primary Fire,Dwelling,0,4,E09000017,HILLINGDON,E05013566,Colham & Cowley,Electricity,Fridge/Freezer - Integrated,Foam - raw material only,Kitchen,Other,caple,unknown
2016,April,Primary Fire,Dwelling,0,0,E09000003,BARNET,E05013630,Burnt Oak,Electricity,Tumble dryer - Standard,Wiring insulation,Corridor/Hall,HOOVER,NULL,VTC5811MB 80
2016,April,Primary Fire,Dwelling,0,0,E09000015,HARROW,E05013553,Marlborough,Electricity,Tumble dryer - Standard,Internal Fittings,Kitchen,CANDY,NULL,GOV 580 ONC - 80
2016,April,Primary Fire,Dwelling,0,0,E09000005,BRENT,E05013498,Brondesbury Park,Electricity,Washing machine,Capacitor,Utility room,BOSCH,NULL,classixx 1200 express
2016,May,Primary Fire,Dwelling,0,0,E09000016,HAVERING,E05013971,Gooshays,Electricity,Tumble dryer - Condensing,Clothing,Kitchen,Other,futura,tcfm 70c
2016,May,Primary Fire,Dwelling,0,0,E09000031,WALTHAM FOREST,E05013888,Grove Green,Electricity,Washing machine,Printed circuit board,Kitchen,HOTPOINT,NULL,first edition WM11/ 05166457
2016,May,Primary Fire,Dwelling,0,0,E09000025,NEWHAM,E05013905,Boleyn,Electricity,Washing machine,Plastic - raw material only,Kitchen,INDESIT,NULL,WIA111 (UK)
2016,May,Primary Fire,Dwelling,0,0,E09000032,WANDSWORTH,E05014022,Thamesfield,Electricity,Dishwasher,Wiring insulation,Kitchen,MIELE,NULL,G 1470 SCVI
2016,May,Primary Fire,Dwelling,0,2,E09000006,BROMLEY,E05014007,St. Paul's Cray,Electricity,Freezer - Integrated,Wiring insulation,Kitchen,PHILIPS,NULL,AMB598
2016,May,Primary Fire,Dwelling,0,0,E09000021,KINGSTON UPON THAMES,E05013935,Hook & Chessington North,Electricity,Tumble dryer - Condensing,Wiring insulation,Kitchen,CANDY,NULL,Grand Tumble dryer
2016,May,Primary Fire,Dwelling,0,0,E09000009,EALING,E05013525,Hanwell Broadway,Electricity,Tumble dryer - Standard,Rubber - raw material only,Kitchen,HOTPOINT,NULL,CTP00P
2016,May,Primary Fire,Dwelling,0,0,E09000029,SUTTON,E05013757,Carshalton South & Clockhouse,Electricity,Dishwasher,Internal Fittings,Kitchen,BOSCH,NULL,dishwasher
2016,January,Primary Fire,Dwelling,0,0,E09000004,BEXLEY,E05011233,West Heath,Electricity,Freezer - Freestanding,Wiring insulation,Living room,BEKO,NULL,AClass Frost Free
2016,February,Primary Fire,Dwelling,0,0,E09000008,CROYDON,E05011487,Waddon,Electricity,Washing machine,Unspecified internal fitting/part of structure,Kitchen,Other,ULTIMA,WT741
2016,February,Primary Fire,Dwelling,0,4,E09000015,HARROW,E05013543,Canons,Electricity,Fridge/Freezer - Freestanding,Wiring insulation,Kitchen,BEKO,NULL,TA7012 S
2016,March,Primary Fire,Dwelling,0,0,E09000005,BRENT,E05013497,Barnhill,Electricity,Tumble dryer - Condensing,Clothing,Utility room,NULL,NULL,NULL
2016,July,Primary Fire,Dwelling,0,0,E09000032,WANDSWORTH,E05014028,Wandsworth Town,Electricity,Washing machine,Wiring insulation,Kitchen,BEKO,NULL,ECO
2016,August,Primary Fire,Dwelling,0,0,E09000011,GREENWICH,E05014091,West Thamesmead,Electricity,Dishwasher,Other item,Kitchen,BOSCH,NULL,Classixx / SN 9000188925
2016,July,Primary Fire,Dwelling,0,0,E09000033,WESTMINSTER,E05013808,West End,Electricity,Washer/Dryer combined,Other item,Utility room,NEFF,NULL,V6320X0GB
2016,April,Primary Fire,Dwelling,0,0,E09000009,EALING,E05013530,Northfield,Electricity,Washing machine,Plastic - raw material only,Kitchen,BEKO,NULL,WME7267s
2016,April,Primary Fire,Dwelling,0,0,E09000015,HARROW,E05013553,Marlborough,Electricity,Washing machine,Wiring insulation,Kitchen,HOOVER,NULL,Optima 7Kg 1600 A+AA
2016,July,Primary Fire,Dwelling,0,1,E09000018,HOUNSLOW,E05013616,Hanworth Village,Electricity,Washing machine,Other item,Kitchen,HOTPOINT,NULL,Aquarius WMF 940P
2016,July,Primary Fire,Dwelling,0,0,E09000003,BARNET,E05013643,Hendon,Electricity,Tumble dryer - Standard,Clothing,Kitchen,INDESIT,NULL,IDU 75
2016,April,Primary Fire,Dwelling,0,0,E09000018,HOUNSLOW,E05013626,Osterley & Spring Grove,Electricity,Tumble dryer - Standard,None,Kitchen,HOTPOINT,NULL,TVFM60C6G (uk)
2016,March,Primary Fire,Dwelling,0,0,E09000009,EALING,E05013525,Hanwell Broadway,Electricity,Dishwasher,Capacitor,Kitchen,BOSCH,NULL,Auto 3 in 1 SHV55M03GB/79
2016,March,Primary Fire,Dwelling,0,0,E09000006,BROMLEY,E05013988,Bickley & Sundridge,Electricity,Washing machine,Internal Fittings,Kitchen,NULL,NULL,NULL
2016,March,Primary Fire,Dwelling,0,0,E09000003,BARNET,E05013639,Finchley Church End,Electricity,Tumble dryer - Standard,Plastic - raw material only,Utility room,Other,logik,Beko
2016,March,Primary Fire,Dwelling,0,0,E09000015,HARROW,E05013551,Kenton East,Electricity,Tumble dryer - Standard,Plastic - raw material only,Kitchen,AEG,NULL,T37400
2016,March,Primary Fire,Dwelling,0,0,E09000006,BROMLEY,E05013997,Farnborough & Crofton,Electricity,Dishwasher,Plastic - raw material only,Kitchen,WHIRLPOOL,NULL,ADG175
2016,March,Primary Fire,Dwelling,0,0,E09000005,BRENT,E05013514,Wembley Central,Electricity,Dishwasher,Internal Fittings,Kitchen,WHIRLPOOL,NULL,ADG 175/1
2016,June,Primary Fire,Dwelling,0,0,E09000027,RICHMOND UPON THAMES,E05013791,Whitton,Electricity,Dishwasher,Plastic - raw material only,Kitchen,HOTPOINT,NULL,FDF780
2016,August,Primary Fire,Dwelling,0,0,E09000014,HARINGEY,E05013604,White Hart Lane,Electricity,Washer/Dryer combined,Unspecified internal fitting/part of structure,Kitchen,NULL,NULL,NULL
2016,January,Primary Fire,Dwelling,0,0,E09000006,BROMLEY,E05014007,St. Paul's Cray,Electricity,Tumble dryer - Condensing,Clothing,Kitchen,NULL,NULL,NULL
2016,January,Primary Fire,Dwelling,0,0,E09000014,HARINGEY,E05013589,Fortis Green,Electricity,Tumble dryer - Standard,Not known,Utility room,Other,Unknown,Unknown
2016,January,Primary Fire,Dwelling,0,0,E09000002,BARKING AND DAGENHAM,E05014058,Chadwell Heath,Electricity,Spin dryer,Wiring insulation,Kitchen,NULL,NULL,NULL
2016,January,Primary Fire,Dwelling,0,0,E09000005,BRENT,E05013513,Welsh Harp,Electricity,Tumble dryer - Standard,Internal Fittings,Kitchen,CREDA,NULL,T520VW
2016,January,Primary Fire,Dwelling,0,0,E09000032,WANDSWORTH,E05014012,Falconbrook,Electricity,Tumble dryer - Standard,Wiring insulation,Kitchen,HOTLINE,NULL,TCYM750 STYLE
2016,June,Primary Fire,Food and Drink,0,0,E09000027,RICHMOND UPON THAMES,E05013785,St. Margarets & North Twickenham,Electricity,Dishwasher,Internal Fittings,Kitchen,Other,Maidaid ,GS501
2016,October,Primary Fire,Non Residential,0,0,E09000025,NEWHAM,E05013926,Wall End,Electricity,Tumble dryer - Standard,Plastic - raw material only,Store room,HOTPOINT,NULL,tvhm
2016,September,Primary Fire,Food and Drink,0,0,E09000020,KENSINGTON AND CHELSEA,E05009395,EARL'S COURT,Electricity,Dishwasher,Not known,Kitchen,ELECTROLUX,NULL,WT65EBIDG
2016,August,Primary Fire,Food and Drink,0,0,E09000032,WANDSWORTH,E05014014,Lavender,Electricity,Dishwasher,Internal Fittings,Kitchen,Other,DIHR,unknown
2016,January,Primary Fire,Dwelling,0,0,E09000024,MERTON,E05013829,Wimbledon Town & Dundonald,Electricity,Tumble dryer - Standard,Other item,Kitchen,AEG,NULL,LAVATHERM 37320 ELECTRONIC
2016,April,Primary Fire,Food and Drink,0,1,E09000006,BROMLEY,E05013993,Chislehurst,Electricity,Tumble dryer - Condensing,Internal Fittings,Kitchen,WHITE KNIGHT,NULL,sensorydry
2016,September,Primary Fire,Food and Drink,0,0,E09000023,LEWISHAM,E05013716,Brockley,Electricity,Freezer - Integrated,Wiring insulation,Kitchen,PORKKA,NULL,Fridge
